discount_id,product_id,discount_percentage,start_date,end_date,day_of_week,campaign_name
4184,2458,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4185,1117,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4186,1117,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4187,2280,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4188,2280,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4189,2241,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4190,2241,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4191,487,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4192,487,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4193,1569,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4194,1569,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4195,2959,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4196,2959,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4197,2124,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4198,2124,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4199,1972,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4200,1972,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4201,379,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4202,379,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4203,1038,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4204,1038,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4205,2757,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4206,2757,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4207,1515,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4208,1515,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4209,1483,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4210,1483,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4211,2532,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4212,2532,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4213,3018,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4214,3018,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4215,1295,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4216,1295,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4217,2737,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4218,2737,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4219,2791,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4220,2791,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4221,165,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4222,165,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4223,3650,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4224,3650,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4225,2527,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4226,2527,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4227,284,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4228,284,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4229,1915,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4230,1915,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4231,674,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4232,674,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4233,345,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4234,345,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4235,3838,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4236,3838,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4237,1306,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4238,1306,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4239,946,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4240,946,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4241,584,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4242,584,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4243,2576,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4244,2576,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4245,3861,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4246,3861,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4247,1072,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4248,1072,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4249,376,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4250,376,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4251,77,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4252,77,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4253,1688,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4254,1688,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4255,3769,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4256,3769,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4257,1367,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4258,1367,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4259,1160,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4260,1160,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4261,599,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4262,599,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4263,166,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4264,166,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4265,2659,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4266,2659,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4267,1507,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4268,1507,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4269,793,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4270,793,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4271,1777,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4272,1777,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4273,2188,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4274,2188,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4275,4017,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4276,4017,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4277,2941,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4278,2941,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4279,4015,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4280,4015,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4281,4016,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4282,4016,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4283,3289,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4284,3289,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4285,177,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4286,177,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4287,3186,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4288,3186,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4289,3196,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4290,3196,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4291,3122,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4292,3122,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4293,2551,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4294,2551,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4295,2288,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4296,2288,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4297,499,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4298,499,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4299,2736,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4300,2736,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4301,3527,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4302,3527,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4303,1577,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4304,1577,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4305,2195,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4306,2195,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4307,1898,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4308,1898,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4309,949,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4310,949,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4311,2596,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4312,2596,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4313,995,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4314,995,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4315,2785,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4316,2785,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4317,2733,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4318,2733,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4319,3704,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4320,3704,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4321,3388,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4322,3388,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4323,1704,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4324,1704,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4325,3068,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4326,3068,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4327,3321,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4328,3321,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4329,2868,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4330,2868,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4331,2266,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4332,2266,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4333,2263,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4334,2263,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4335,947,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4336,947,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4337,3781,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4338,3781,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4339,262,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4340,262,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4341,255,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4342,255,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4343,3123,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4344,3123,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4345,3777,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4346,3777,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4347,3697,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4348,3697,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4349,3849,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4350,3849,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4351,3962,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4352,3962,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4353,730,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4354,730,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4355,736,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4356,736,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4357,1646,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4358,1646,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4359,1621,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4360,1621,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4361,60,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4362,60,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4363,1639,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4364,1639,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4365,3872,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4366,3872,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4367,3149,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4368,3149,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4369,238,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4370,238,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4371,416,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4372,416,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4373,203,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4374,203,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4375,2268,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4376,2268,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4377,2267,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4378,2267,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4379,2265,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4380,2265,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4381,2264,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4382,2264,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4383,2262,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4384,2262,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4385,2261,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4386,2261,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4387,2260,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4388,2260,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4389,2259,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4390,2259,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4391,2258,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4392,2258,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4393,663,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4394,663,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4395,2480,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4396,2480,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4397,2478,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4398,2478,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4399,3748,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4400,3748,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4401,1700,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4402,1700,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4403,2196,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4404,2196,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4405,2524,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4406,2524,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4407,2588,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4408,2588,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4409,2810,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4410,2810,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4411,3261,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4412,3261,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4413,3875,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4414,3875,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4415,2637,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4416,2637,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4417,1791,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4418,1791,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4419,1475,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4420,1475,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4421,477,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4422,477,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4423,1385,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4424,1385,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4425,2203,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4426,2203,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4427,2108,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4428,2108,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4429,912,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4430,912,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4431,2894,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4432,2894,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4433,286,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4434,286,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4435,1268,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4436,1268,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4437,3647,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4438,3647,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4439,3320,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4440,3320,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4441,2571,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4442,2571,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4443,429,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4444,429,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4445,1919,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4446,1919,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4447,2298,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4448,2298,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4449,2089,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4450,2089,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4451,1763,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4452,1763,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4453,3754,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4454,3754,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4455,577,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4456,577,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4457,147,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4458,147,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4459,1256,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4460,1256,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4461,163,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4462,163,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4463,162,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4464,162,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4465,1545,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4466,1545,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4467,3654,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4468,3654,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4469,1131,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4470,1131,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4471,3250,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4472,3250,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4473,1225,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4474,1225,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4475,1224,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4476,1224,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4477,1223,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4478,1223,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4479,2539,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4480,2539,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4481,123,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4482,123,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4483,1798,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4484,1798,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4485,2939,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4486,2939,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4487,346,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4488,346,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4489,1378,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4490,1378,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4491,2388,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4492,2388,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4493,1264,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4494,1264,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4495,2468,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4496,2468,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4497,3567,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4498,3567,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4499,149,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4500,149,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4501,2563,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4502,2563,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4503,1800,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4504,1800,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4505,519,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4506,519,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4507,517,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4508,517,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4509,369,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4510,369,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4511,3505,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
4512,3505,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
4513,3015,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
